code_insee,code_postal,code_departement,code_region,nom_commune,nom_commune_complet,nom_departement,nom_region,latitude,longitude,population,superficie_km2
01309,01250,01,84,POUILLAT,POUILLAT,Ain,Auvergne-Rhône-Alpes,,,,
01310,01300,01,84,PREMEYZEL,PREMEYZEL,Ain,Auvergne-Rhône-Alpes,,,,
01311,01110,01,84,PREMILLIEU,PREMILLIEU,Ain,Auvergne-Rhône-Alpes,,,,
01313,01280,01,84,PREVESSIN MOENS,PREVESSIN MOENS,Ain,Auvergne-Rhône-Alpes,,,,
01314,01160,01,84,PRIAY,PRIAY,Ain,Auvergne-Rhône-Alpes,,,,
01317,01250,01,84,RAMASSE,RAMASSE,Ain,Auvergne-Rhône-Alpes,,,,
01318,01390,01,84,RANCE,RANCE,Ain,Auvergne-Rhône-Alpes,,,,
01319,01990,01,84,RELEVANT,RELEVANT,Ain,Auvergne-Rhône-Alpes,,,,
01320,01750,01,84,REPLONGES,REPLONGES,Ain,Auvergne-Rhône-Alpes,,,,
01321,01250,01,84,REVONNAS,REVONNAS,Ain,Auvergne-Rhône-Alpes,,,,
01322,01600,01,84,REYRIEUX,REYRIEUX,Ain,Auvergne-Rhône-Alpes,,,,
01323,01190,01,84,REYSSOUZE,REYSSOUZE,Ain,Auvergne-Rhône-Alpes,,,,
01325,01800,01,84,RIGNIEUX LE FRANC,RIGNIEUX LE FRANC,Ain,Auvergne-Rhône-Alpes,,,,
01328,01400,01,84,ROMANS,ROMANS,Ain,Auvergne-Rhône-Alpes,,,,
01329,01510,01,84,ROSSILLON,ROSSILLON,Ain,Auvergne-Rhône-Alpes,,,,
01331,01450,01,84,ST ALBAN,ST ALBAN,Ain,Auvergne-Rhône-Alpes,,,,
01332,01380,01,84,ST ANDRE DE BAGE,ST ANDRE DE BAGE,Ain,Auvergne-Rhône-Alpes,,,,
01333,01390,01,84,ST ANDRE DE CORCY,ST ANDRE DE CORCY,Ain,Auvergne-Rhône-Alpes,,,,
01334,01290,01,84,ST ANDRE D HUIRIAT,ST ANDRE D HUIRIAT,Ain,Auvergne-Rhône-Alpes,,,,
01335,01240,01,84,ST ANDRE LE BOUCHOUX,ST ANDRE LE BOUCHOUX,Ain,Auvergne-Rhône-Alpes,,,,
01336,01960,01,84,ST ANDRE SUR VIEUX JONC,ST ANDRE SUR VIEUX JONC,Ain,Auvergne-Rhône-Alpes,,,,
01337,01190,01,84,ST BENIGNE,ST BENIGNE,Ain,Auvergne-Rhône-Alpes,,,,
01338,01300,01,84,GROSLEE ST BENOIT,GROSLEE ST BENOIT,Ain,Auvergne-Rhône-Alpes,,,,
01339,01600,01,84,ST BERNARD,ST BERNARD,Ain,Auvergne-Rhône-Alpes,,,,
01342,01120,01,84,STE CROIX,STE CROIX,Ain,Auvergne-Rhône-Alpes,,,,
01343,01380,01,84,ST CYR SUR MENTHON,ST CYR SUR MENTHON,Ain,Auvergne-Rhône-Alpes,,,,
01344,01000,01,84,ST DENIS LES BOURG,ST DENIS LES BOURG,Ain,Auvergne-Rhône-Alpes,,,,
01345,01500,01,84,ST DENIS EN BUGEY,ST DENIS EN BUGEY,Ain,Auvergne-Rhône-Alpes,,,,
01346,01340,01,84,ST DIDIER D AUSSIAT,ST DIDIER D AUSSIAT,Ain,Auvergne-Rhône-Alpes,,,,
01347,01600,01,84,ST DIDIER DE FORMANS,ST DIDIER DE FORMANS,Ain,Auvergne-Rhône-Alpes,,,,
01348,01140,01,84,ST DIDIER SUR CHALARONNE,ST DIDIER SUR CHALARONNE,Ain,Auvergne-Rhône-Alpes,,,,
01349,01800,01,84,ST ELOI,ST ELOI,Ain,Auvergne-Rhône-Alpes,,,,
01350,01370,01,84,ST ETIENNE DU BOIS,ST ETIENNE DU BOIS,Ain,Auvergne-Rhône-Alpes,,,,
01351,01140,01,84,ST ETIENNE SUR CHALARONNE,ST ETIENNE SUR CHALARONNE,Ain,Auvergne-Rhône-Alpes,,,,
01352,01190,01,84,ST ETIENNE SUR REYSSOUZE,ST ETIENNE SUR REYSSOUZE,Ain,Auvergne-Rhône-Alpes,,,,
01353,01600,01,84,STE EUPHEMIE,STE EUPHEMIE,Ain,Auvergne-Rhône-Alpes,,,,
01354,01630,01,84,ST GENIS POUILLY,ST GENIS POUILLY,Ain,Auvergne-Rhône-Alpes,,,,
01355,01380,01,84,ST GENIS SUR MENTHON,ST GENIS SUR MENTHON,Ain,Auvergne-Rhône-Alpes,,,,
01356,01400,01,84,ST GEORGES SUR RENON,ST GEORGES SUR RENON,Ain,Auvergne-Rhône-Alpes,,,,
01357,01130,01,84,ST GERMAIN DE JOUX,ST GERMAIN DE JOUX,Ain,Auvergne-Rhône-Alpes,,,,
01358,01300,01,84,ST GERMAIN LES PAROISSES,ST GERMAIN LES PAROISSES,Ain,Auvergne-Rhône-Alpes,,,,
01359,01240,01,84,ST GERMAIN SUR RENON,ST GERMAIN SUR RENON,Ain,Auvergne-Rhône-Alpes,,,,
01360,01630,01,84,ST JEAN DE GONVILLE,ST JEAN DE GONVILLE,Ain,Auvergne-Rhône-Alpes,,,,
01361,01800,01,84,ST JEAN DE NIOST,ST JEAN DE NIOST,Ain,Auvergne-Rhône-Alpes,,,,
01362,01390,01,84,ST JEAN DE THURIGNEUX,ST JEAN DE THURIGNEUX,Ain,Auvergne-Rhône-Alpes,,,,
01363,01640,01,84,ST JEAN LE VIEUX,ST JEAN LE VIEUX,Ain,Auvergne-Rhône-Alpes,,,,
01364,01560,01,84,ST JEAN SUR REYSSOUZE,ST JEAN SUR REYSSOUZE,Ain,Auvergne-Rhône-Alpes,,,,
01365,01290,01,84,ST JEAN SUR VEYLE,ST JEAN SUR VEYLE,Ain,Auvergne-Rhône-Alpes,,,,
01366,01150,01,84,STE JULIE,STE JULIE,Ain,Auvergne-Rhône-Alpes,,,,
01367,01560,01,84,ST JULIEN SUR REYSSOUZE,ST JULIEN SUR REYSSOUZE,Ain,Auvergne-Rhône-Alpes,,,,
01368,01540,01,84,ST JULIEN SUR VEYLE,ST JULIEN SUR VEYLE,Ain,Auvergne-Rhône-Alpes,,,,
01369,01250,01,84,ST JUST,ST JUST,Ain,Auvergne-Rhône-Alpes,,,,
01370,01750,01,84,ST LAURENT SUR SAONE,ST LAURENT SUR SAONE,Ain,Auvergne-Rhône-Alpes,,,,
01371,01390,01,84,ST MARCEL,ST MARCEL,Ain,Auvergne-Rhône-Alpes,,,,
01372,01510,01,84,ST MARTIN DE BAVEL,ST MARTIN DE BAVEL,Ain,Auvergne-Rhône-Alpes,,,,
01373,01430,01,84,ST MARTIN DU FRENE,ST MARTIN DU FRENE,Ain,Auvergne-Rhône-Alpes,,,,
01374,01160,01,84,ST MARTIN DU MONT,ST MARTIN DU MONT,Ain,Auvergne-Rhône-Alpes,,,,
01375,01310,01,84,ST MARTIN LE CHATEL,ST MARTIN LE CHATEL,Ain,Auvergne-Rhône-Alpes,,,,
01376,01700,01,84,ST MAURICE DE BEYNOST,ST MAURICE DE BEYNOST,Ain,Auvergne-Rhône-Alpes,,,,
01378,01800,01,84,ST MAURICE DE GOURDANS,ST MAURICE DE GOURDANS,Ain,Auvergne-Rhône-Alpes,,,,
01379,01500,01,84,ST MAURICE DE REMENS,ST MAURICE DE REMENS,Ain,Auvergne-Rhône-Alpes,,,,
01380,01560,01,84,ST NIZIER LE BOUCHOUX,ST NIZIER LE BOUCHOUX,Ain,Auvergne-Rhône-Alpes,,,,
01381,01320,01,84,ST NIZIER LE DESERT,ST NIZIER LE DESERT,Ain,Auvergne-Rhône-Alpes,,,,
01382,01330,01,84,STE OLIVE,STE OLIVE,Ain,Auvergne-Rhône-Alpes,,,,
01383,01240,01,84,ST PAUL DE VARAX,ST PAUL DE VARAX,Ain,Auvergne-Rhône-Alpes,,,,
01384,01230,01,84,ST RAMBERT EN BUGEY,ST RAMBERT EN BUGEY,Ain,Auvergne-Rhône-Alpes,,,,
01385,01310,01,84,ST REMY,ST REMY,Ain,Auvergne-Rhône-Alpes,,,,
01386,01150,01,84,ST SORLIN EN BUGEY,ST SORLIN EN BUGEY,Ain,Auvergne-Rhône-Alpes,,,,
01387,01340,01,84,ST SULPICE,ST SULPICE,Ain,Auvergne-Rhône-Alpes,,,,
01388,01560,01,84,ST TRIVIER DE COURTES,ST TRIVIER DE COURTES,Ain,Auvergne-Rhône-Alpes,,,,
01389,01990,01,84,ST TRIVIER SUR MOIGNANS,ST TRIVIER SUR MOIGNANS,Ain,Auvergne-Rhône-Alpes,,,,
01390,01150,01,84,ST VULBAS,ST VULBAS,Ain,Auvergne-Rhône-Alpes,,,,
01391,01270,01,84,SALAVRE,SALAVRE,Ain,Auvergne-Rhône-Alpes,,,,
01392,01580,01,84,SAMOGNAT,SAMOGNAT,Ain,Auvergne-Rhône-Alpes,,,,
01393,01400,01,84,SANDRANS,SANDRANS,Ain,Auvergne-Rhône-Alpes,,,,
01396,01150,01,84,SAULT BRENAZ,SAULT BRENAZ,Ain,Auvergne-Rhône-Alpes,,,,
01397,01220,01,84,SAUVERNY,SAUVERNY,Ain,Auvergne-Rhône-Alpes,,,,
01398,01480,01,84,SAVIGNEUX,SAVIGNEUX,Ain,Auvergne-Rhône-Alpes,,,,
01399,01170,01,84,SEGNY,SEGNY,Ain,Auvergne-Rhône-Alpes,,,,
01400,01470,01,84,SEILLONNAZ,SEILLONNAZ,Ain,Auvergne-Rhône-Alpes,,,,
01401,01630,01,84,SERGY,SERGY,Ain,Auvergne-Rhône-Alpes,,,,
01402,01190,01,84,SERMOYER,SERMOYER,Ain,Auvergne-Rhône-Alpes,,,,
01403,01470,01,84,SERRIERES DE BRIORD,SERRIERES DE BRIORD,Ain,Auvergne-Rhône-Alpes,,,,
01404,01450,01,84,SERRIERES SUR AIN,SERRIERES SUR AIN,Ain,Auvergne-Rhône-Alpes,,,,
01405,01960,01,84,SERVAS,SERVAS,Ain,Auvergne-Rhône-Alpes,,,,
01406,01560,01,84,SERVIGNAT,SERVIGNAT,Ain,Auvergne-Rhône-Alpes,,,,
01407,01420,01,84,SEYSSEL,SEYSSEL,Ain,Auvergne-Rhône-Alpes,,,,
01408,01250,01,84,SIMANDRE SUR SURAN,SIMANDRE SUR SURAN,Ain,Auvergne-Rhône-Alpes,,,,
01410,01580,01,84,SONTHONNAX LA MONTAGNE,SONTHONNAX LA MONTAGNE,Ain,Auvergne-Rhône-Alpes,,,,
01411,01150,01,84,SOUCLIN,SOUCLIN,Ain,Auvergne-Rhône-Alpes,,,,
01412,01400,01,84,SULIGNAT,SULIGNAT,Ain,Auvergne-Rhône-Alpes,,,,
01415,01510,01,84,TALISSIEU,TALISSIEU,Ain,Auvergne-Rhône-Alpes,,,,
01416,01230,01,84,TENAY,TENAY,Ain,Auvergne-Rhône-Alpes,,,,
01418,01120,01,84,THIL,THIL,Ain,Auvergne-Rhône-Alpes,,,,
01419,01710,01,84,THOIRY,THOIRY,Ain,Auvergne-Rhône-Alpes,,,,
01420,01140,01,84,THOISSEY,THOISSEY,Ain,Auvergne-Rhône-Alpes,,,,
01421,01230,01,84,TORCIEU,TORCIEU,Ain,Auvergne-Rhône-Alpes,,,,
01422,01250,01,84,TOSSIAT,TOSSIAT,Ain,Auvergne-Rhône-Alpes,,,,
01423,01600,01,84,TOUSSIEUX,TOUSSIEUX,Ain,Auvergne-Rhône-Alpes,,,,
01424,01390,01,84,TRAMOYES,TRAMOYES,Ain,Auvergne-Rhône-Alpes,,,,
01425,01160,01,84,LA TRANCLIERE,LA TRANCLIERE,Ain,Auvergne-Rhône-Alpes,,,,
01426,01370,01,84,VAL REVERMONT,VAL REVERMONT,Ain,Auvergne-Rhône-Alpes,,,,
01427,01600,01,84,TREVOUX,TREVOUX,Ain,Auvergne-Rhône-Alpes,,,,
01428,01140,01,84,VALEINS,VALEINS,Ain,Auvergne-Rhône-Alpes,,,,
01429,01660,01,84,VANDEINS,VANDEINS,Ain,Auvergne-Rhône-Alpes,,,,
01430,01160,01,84,VARAMBON,VARAMBON,Ain,Auvergne-Rhône-Alpes,,,,
01431,01150,01,84,VAUX EN BUGEY,VAUX EN BUGEY,Ain,Auvergne-Rhône-Alpes,,,,
01432,01270,01,84,VERJON,VERJON,Ain,Auvergne-Rhône-Alpes,,,,
01433,01560,01,84,VERNOUX,VERNOUX,Ain,Auvergne-Rhône-Alpes,,,,
01434,01330,01,84,VERSAILLEUX,VERSAILLEUX,Ain,Auvergne-Rhône-Alpes,,,,
01435,01210,01,84,VERSONNEX,VERSONNEX,Ain,Auvergne-Rhône-Alpes,,,,
01436,01170,01,84,VESANCY,VESANCY,Ain,Auvergne-Rhône-Alpes,,,,
01437,01560,01,84,VESCOURS,VESCOURS,Ain,Auvergne-Rhône-Alpes,,,,
01439,01570,01,84,VESINES,VESINES,Ain,Auvergne-Rhône-Alpes,,,,
01441,01430,01,84,VIEU D IZENAVE,VIEU D IZENAVE,Ain,Auvergne-Rhône-Alpes,,,,
01443,01330,01,84,VILLARS LES DOMBES,VILLARS LES DOMBES,Ain,Auvergne-Rhône-Alpes,,,,
01444,01150,01,84,VILLEBOIS,VILLEBOIS,Ain,Auvergne-Rhône-Alpes,,,,
01445,01270,01,84,VILLEMOTIER,VILLEMOTIER,Ain,Auvergne-Rhône-Alpes,,,,
01446,01480,01,84,VILLENEUVE,VILLENEUVE,Ain,Auvergne-Rhône-Alpes,,,,
01447,01250,01,84,VILLEREVERSURE,VILLEREVERSURE,Ain,Auvergne-Rhône-Alpes,,,,
01448,01200,01,84,VILLES,VILLES,Ain,Auvergne-Rhône-Alpes,,,,
01449,01320,01,84,VILLETTE SUR AIN,VILLETTE SUR AIN,Ain,Auvergne-Rhône-Alpes,,,,
01450,01800,01,84,VILLIEU LOYES MOLLON,VILLIEU LOYES MOLLON,Ain,Auvergne-Rhône-Alpes,,,,
01451,01440,01,84,VIRIAT,VIRIAT,Ain,Auvergne-Rhône-Alpes,,,,
01452,01510,01,84,VIRIEU LE GRAND,VIRIEU LE GRAND,Ain,Auvergne-Rhône-Alpes,,,,
01453,01260,01,84,ARVIERE EN VALROMEY,ARVIERE EN VALROMEY,Ain,Auvergne-Rhône-Alpes,,,,
01454,01300,01,84,VIRIGNIN,VIRIGNIN,Ain,Auvergne-Rhône-Alpes,,,,
01456,01350,01,84,VONGNES,VONGNES,Ain,Auvergne-Rhône-Alpes,,,,
01457,01540,01,84,VONNAS,VONNAS,Ain,Auvergne-Rhône-Alpes,,,,
02001,02300,02,32,ABBECOURT,ABBECOURT,Aisne,Hauts-de-France,,,,
02002,02800,02,32,ACHERY,ACHERY,Aisne,Hauts-de-France,,,,
02003,02200,02,32,ACY,ACY,Aisne,Hauts-de-France,,,,
02004,02340,02,32,AGNICOURT ET SECHELLES,AGNICOURT ET SECHELLES,Aisne,Hauts-de-France,,,,
02005,02190,02,32,AGUILCOURT,AGUILCOURT,Aisne,Hauts-de-France,,,,
02006,02110,02,32,AISONVILLE ET BERNOVILLE,AISONVILLE ET BERNOVILLE,Aisne,Hauts-de-France,,,,
02007,02820,02,32,AIZELLES,AIZELLES,Aisne,Hauts-de-France,,,,
02008,02370,02,32,AIZY JOUY,AIZY JOUY,Aisne,Hauts-de-France,,,,
02009,02240,02,32,ALAINCOURT,ALAINCOURT,Aisne,Hauts-de-France,,,,
02010,02320,02,32,ALLEMANT,ALLEMANT,Aisne,Hauts-de-France,,,,
02011,02290,02,32,AMBLENY,AMBLENY,Aisne,Hauts-de-France,,,,
02012,02200,02,32,AMBRIEF,AMBRIEF,Aisne,Hauts-de-France,,,,
02013,02190,02,32,AMIFONTAINE,AMIFONTAINE,Aisne,Hauts-de-France,,,,
02014,02700,02,32,AMIGNY ROUY,AMIGNY ROUY,Aisne,Hauts-de-France,,,,
02015,02600,02,32,ANCIENVILLE,ANCIENVILLE,Aisne,Hauts-de-France,,,,
02016,02800,02,32,ANDELAIN,ANDELAIN,Aisne,Hauts-de-France,,,,
02017,02800,02,32,ANGUILCOURT LE SART,ANGUILCOURT LE SART,Aisne,Hauts-de-France,,,,
02018,02320,02,32,ANIZY LE GRAND,ANIZY LE GRAND,Aisne,Hauts-de-France,,,,
02019,02480,02,32,ANNOIS,ANNOIS,Aisne,Hauts-de-France,,,,
02020,02500,02,32,ANY MARTIN RIEUX,ANY MARTIN RIEUX,Aisne,Hauts-de-France,,,,
02021,02360,02,32,ARCHON,ARCHON,Aisne,Hauts-de-France,,,,
02022,02130,02,32,ARCY STE RESTITUE,ARCY STE RESTITUE,Aisne,Hauts-de-France,,,,
02023,02210,02,32,ARMENTIERES SUR OURCQ,ARMENTIERES SUR OURCQ,Aisne,Hauts-de-France,,,,
02024,02860,02,32,ARRANCY,ARRANCY,Aisne,Hauts-de-France,,,,
02025,02480,02,32,ARTEMPS,ARTEMPS,Aisne,Hauts-de-France,,,,
02027,02270,02,32,ASSIS SUR SERRE,ASSIS SUR SERRE,Aisne,Hauts-de-France,,,,
02028,02840,02,32,ATHIES SOUS LAON,ATHIES SOUS LAON,Aisne,Hauts-de-France,,,,
02029,02490,02,32,ATTILLY,ATTILLY,Aisne,Hauts-de-France,,,,
02030,02420,02,32,AUBENCHEUL AUX BOIS,AUBENCHEUL AUX BOIS,Aisne,Hauts-de-France,,,,
02031,02500,02,32,AUBENTON,AUBENTON,Aisne,Hauts-de-France,,,,
02032,02590,02,32,AUBIGNY AUX KAISNES,AUBIGNY AUX KAISNES,Aisne,Hauts-de-France,,,,
02033,02820,02,32,AUBIGNY EN LAONNOIS,AUBIGNY EN LAONNOIS,Aisne,Hauts-de-France,,,,
02034,02300,02,32,AUDIGNICOURT,AUDIGNICOURT,Aisne,Hauts-de-France,,,,
02035,02120,02,32,AUDIGNY,AUDIGNY,Aisne,Hauts-de-France,,,,
02036,02220,02,32,AUGY,AUGY,Aisne,Hauts-de-France,,,,
02037,02000,02,32,AULNOIS SOUS LAON,AULNOIS SOUS LAON,Aisne,Hauts-de-France,,,,
02038,02360,02,32,LES AUTELS,LES AUTELS,Aisne,Hauts-de-France,,,,
02039,02250,02,32,AUTREMENCOURT,AUTREMENCOURT,Aisne,Hauts-de-France,,,,
02040,02580,02,32,AUTREPPES,AUTREPPES,Aisne,Hauts-de-France,,,,
02041,02300,02,32,AUTREVILLE,AUTREVILLE,Aisne,Hauts-de-France,,,,
02042,02400,02,32,AZY SUR MARNE,AZY SUR MARNE,Aisne,Hauts-de-France,,,,
02043,02290,02,32,BAGNEUX,BAGNEUX,Aisne,Hauts-de-France,,,,
02044,02140,02,32,BANCIGNY,BANCIGNY,Aisne,Hauts-de-France,,,,
02046,02000,02,32,BARENTON BUGNY,BARENTON BUGNY,Aisne,Hauts-de-France,,,,
02047,02000,02,32,BARENTON CEL,BARENTON CEL,Aisne,Hauts-de-France,,,,
02048,02270,02,32,BARENTON SUR SERRE,BARENTON SUR SERRE,Aisne,Hauts-de-France,,,,
02049,02700,02,32,BARISIS AUX BOIS,BARISIS AUX BOIS,Aisne,Hauts-de-France,,,,
02050,02170,02,32,BARZY EN THIERACHE,BARZY EN THIERACHE,Aisne,Hauts-de-France,,,,
02051,02850,02,32,BARZY SUR MARNE,BARZY SUR MARNE,Aisne,Hauts-de-France,,,,
02052,02380,02,32,BASSOLES AULERS,BASSOLES AULERS,Aisne,Hauts-de-France,,,,
02053,02330,02,32,VALLEES EN CHAMPAGNE,VALLEES EN CHAMPAGNE,Aisne,Hauts-de-France,,,,
02054,02220,02,32,BAZOCHES ET ST THIBAUT,BAZOCHES ET ST THIBAUT,Aisne,Hauts-de-France,,,,
02055,02500,02,32,BEAUME,BEAUME,Aisne,Hauts-de-France,,,,
02056,02300,02,32,BEAUMONT EN BEINE,BEAUMONT EN BEINE,Aisne,Hauts-de-France,,,,
02057,02110,02,32,BEAUREVOIR,BEAUREVOIR,Aisne,Hauts-de-France,,,,
02058,02160,02,32,BEAURIEUX,BEAURIEUX,Aisne,Hauts-de-France,,,,
02059,02800,02,32,BEAUTOR,BEAUTOR,Aisne,Hauts-de-France,,,,
02060,02590,02,32,BEAUVOIS EN VERMANDOIS,BEAUVOIS EN VERMANDOIS,Aisne,Hauts-de-France,,,,
02061,02110,02,32,BECQUIGNY,BECQUIGNY,Aisne,Hauts-de-France,,,,
02062,02400,02,32,BELLEAU,BELLEAU,Aisne,Hauts-de-France,,,,
02063,02420,02,32,BELLENGLISE,BELLENGLISE,Aisne,Hauts-de-France,,,,
02064,02200,02,32,BELLEU,BELLEU,Aisne,Hauts-de-France,,,,
02065,02420,02,32,BELLICOURT,BELLICOURT,Aisne,Hauts-de-France,,,,
02066,02440,02,32,BENAY,BENAY,Aisne,Hauts-de-France,,,,
02067,02450,02,32,BERGUES SUR SAMBRE,BERGUES SUR SAMBRE,Aisne,Hauts-de-France,,,,
02068,02250,02,32,BERLANCOURT,BERLANCOURT,Aisne,Hauts-de-France,,,,
02069,02340,02,32,BERLISE,BERLISE,Aisne,Hauts-de-France,,,,
02070,02120,02,32,BERNOT,BERNOT,Aisne,Hauts-de-France,,,,
02071,02290,02,32,BERNY RIVIERE,BERNY RIVIERE,Aisne,Hauts-de-France,,,,
02072,02820,02,32,BERRIEUX,BERRIEUX,Aisne,Hauts-de-France,,,,
02073,02190,02,32,BERRY AU BAC,BERRY AU BAC,Aisne,Hauts-de-France,,,,
02074,02800,02,32,BERTAUCOURT EPOURDON,BERTAUCOURT EPOURDON,Aisne,Hauts-de-France,,,,
02075,02240,02,32,BERTHENICOURT,BERTHENICOURT,Aisne,Hauts-de-France,,,,
02076,02190,02,32,BERTRICOURT,BERTRICOURT,Aisne,Hauts-de-France,,,,
02078,02300,02,32,BESME,BESME,Aisne,Hauts-de-France,,,,
02079,02500,02,32,BESMONT,BESMONT,Aisne,Hauts-de-France,,,,
02080,02870,02,32,BESNY ET LOIZY,BESNY ET LOIZY,Aisne,Hauts-de-France,,,,
02081,02300,02,32,BETHANCOURT EN VAUX,BETHANCOURT EN VAUX,Aisne,Hauts-de-France,,,,
02082,02210,02,32,BEUGNEUX,BEUGNEUX,Aisne,Hauts-de-France,,,,
02083,02130,02,32,BEUVARDES,BEUVARDES,Aisne,Hauts-de-France,,,,
02084,02310,02,32,BEZU LE GUERY,BEZU LE GUERY,Aisne,Hauts-de-France,,,,
02085,02400,02,32,BEZU ST GERMAIN,BEZU ST GERMAIN,Aisne,Hauts-de-France,,,,
02086,02300,02,32,BICHANCOURT,BICHANCOURT,Aisne,Hauts-de-France,,,,
02087,02290,02,32,BIEUXY,BIEUXY,Aisne,Hauts-de-France,,,,
02088,02860,02,32,BIEVRES,BIEVRES,Aisne,Hauts-de-France,,,,
02089,02200,02,32,BILLY SUR AISNE,BILLY SUR AISNE,Aisne,Hauts-de-France,,,,
02090,02210,02,32,BILLY SUR OURCQ,BILLY SUR OURCQ,Aisne,Hauts-de-France,,,,
02091,02160,02,32,BLANZY LES FISMES,BLANZY LES FISMES,Aisne,Hauts-de-France,,,,
02093,02300,02,32,BLERANCOURT,BLERANCOURT,Aisne,Hauts-de-France,,,,
02094,02400,02,32,BLESMES,BLESMES,Aisne,Hauts-de-France,,,,
02095,02110,02,32,BOHAIN EN VERMANDOIS,BOHAIN EN VERMANDOIS,Aisne,Hauts-de-France,,,,
02096,02270,02,32,BOIS LES PARGNY,BOIS LES PARGNY,Aisne,Hauts-de-France,,,,
02097,02350,02,32,BONCOURT,BONCOURT,Aisne,Hauts-de-France,,,,
02098,02400,02,32,BONNEIL,BONNEIL,Aisne,Hauts-de-France,,,,
02099,02400,02,32,BONNESVALYN,BONNESVALYN,Aisne,Hauts-de-France,,,,
02100,02420,02,32,BONY,BONY,Aisne,Hauts-de-France,,,,
02101,02250,02,32,BOSMONT SUR SERRE,BOSMONT SUR SERRE,Aisne,Hauts-de-France,,,,
02102,02860,02,32,BOUCONVILLE VAUCLAIR,BOUCONVILLE VAUCLAIR,Aisne,Hauts-de-France,,,,
02103,02450,02,32,BOUE,BOUE,Aisne,Hauts-de-France,,,,
02104,02160,02,32,BOUFFIGNEREUX,BOUFFIGNEREUX,Aisne,Hauts-de-France,,,,
02105,02400,02,32,BOURESCHES,BOURESCHES,Aisne,Hauts-de-France,,,,
02106,02160,02,32,BOURG ET COMIN,BOURG ET COMIN,Aisne,Hauts-de-France,,,,
02107,02300,02,32,BOURGUIGNON SOUS COUCY,BOURGUIGNON SOUS COUCY,Aisne,Hauts-de-France,,,,
02108,02000,02,32,BOURGUIGNON SOUS MONTBAVIN,BOURGUIGNON SOUS MONTBAVIN,Aisne,Hauts-de-France,,,,
02109,02140,02,32,LA BOUTEILLE,LA BOUTEILLE,Aisne,Hauts-de-France,,,,
02110,02220,02,32,BRAINE,BRAINE,Aisne,Hauts-de-France,,,,
02111,02320,02,32,BRANCOURT EN LAONNOIS,BRANCOURT EN LAONNOIS,Aisne,Hauts-de-France,,,,
02112,02110,02,32,BRANCOURT LE GRAND,BRANCOURT LE GRAND,Aisne,Hauts-de-France,,,,
02114,02400,02,32,BRASLES,BRASLES,Aisne,Hauts-de-France,,,,
02115,02000,02,32,BRAYE EN LAONNOIS,BRAYE EN LAONNOIS,Aisne,Hauts-de-France,,,,
02116,02140,02,32,BRAYE EN THIERACHE,BRAYE EN THIERACHE,Aisne,Hauts-de-France,,,,
02117,02480,02,32,BRAY ST CHRISTOPHE,BRAY ST CHRISTOPHE,Aisne,Hauts-de-France,,,,
02118,02880,02,32,BRAYE,BRAYE,Aisne,Hauts-de-France,,,,
02119,02210,02,32,BRECY,BRECY,Aisne,Hauts-de-France,,,,
02120,02220,02,32,BRENELLE,BRENELLE,Aisne,Hauts-de-France,,,,
02121,02210,02,32,BRENY,BRENY,Aisne,Hauts-de-France,,,,
02122,02870,02,32,BRIE,BRIE,Aisne,Hauts-de-France,,,,
02123,02240,02,32,BRISSAY CHOIGNY,BRISSAY CHOIGNY,Aisne,Hauts-de-France,,,,
02124,02240,02,32,BRISSY HAMEGICOURT,BRISSY HAMEGICOURT,Aisne,Hauts-de-France,,,,
02125,02810,02,32,BRUMETZ,BRUMETZ,Aisne,Hauts-de-France,,,,
02126,02360,02,32,BRUNEHAMEL,BRUNEHAMEL,Aisne,Hauts-de-France,,,,
02127,02130,02,32,BRUYERES SUR FERE,BRUYERES SUR FERE,Aisne,Hauts-de-France,,,,
02128,02860,02,32,BRUYERES ET MONTBERAULT,BRUYERES ET MONTBERAULT,Aisne,Hauts-de-France,,,,
02129,02220,02,32,BRUYS,BRUYS,Aisne,Hauts-de-France,,,,
02130,02500,02,32,BUCILLY,BUCILLY,Aisne,Hauts-de-France,,,,
02131,02880,02,32,BUCY LE LONG,BUCY LE LONG,Aisne,Hauts-de-France,,,,
02132,02870,02,32,BUCY LES CERNY,BUCY LES CERNY,Aisne,Hauts-de-France,,,,
02133,02350,02,32,BUCY LES PIERREPONT,BUCY LES PIERREPONT,Aisne,Hauts-de-France,,,,
02134,02500,02,32,BUIRE,BUIRE,Aisne,Hauts-de-France,,,,
02135,02620,02,32,BUIRONFOSSE,BUIRONFOSSE,Aisne,Hauts-de-France,,,,
02136,02140,02,32,BURELLES,BURELLES,Aisne,Hauts-de-France,,,,
02137,02810,02,32,BUSSIARES,BUSSIARES,Aisne,Hauts-de-France,,,,
02138,02200,02,32,BUZANCY,BUZANCY,Aisne,Hauts-de-France,,,,
02139,02300,02,32,CAILLOUEL CREPIGNY,CAILLOUEL CREPIGNY,Aisne,Hauts-de-France,,,,
02140,02300,02,32,CAMELIN,CAMELIN,Aisne,Hauts-de-France,,,,
02141,02260,02,32,LA CAPELLE,LA CAPELLE,Aisne,Hauts-de-France,,,,
02142,02680,02,32,CASTRES,CASTRES,Aisne,Hauts-de-France,,,,
02143,02420,02,32,LE CATELET,LE CATELET,Aisne,Hauts-de-France,,,,
